Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-05-29,162.100006103516
Telangana,SR,18.1124000549316,79.0193023681641,2019-05-29,207.399993896484
Karnataka,SR,12.5703811645508,76.9199981689453,2019-05-29,214.899993896484
Kerala,SR,8.90037250518799,76.5699920654297,2019-05-29,66.6999969482422
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-05-29,256.299987792969
Pondy,SR,11.9349937438965,79.8300018310547,2019-05-29,4.19999980926514
Bihar,ER,25.7854137420654,87.4799728393555,2019-05-29,72.6999969482422
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-05-29,24.2000007629395
Odisha,ER,19.8204288482666,85.900016784668,2019-05-29,79.0999984741211
West Bengal,ER,22.5803909301758,88.329948425293,2019-05-29,107.800003051758
Sikkim,ER,27.3333301544189,88.6166458129883,2019-05-29,1.39999997615814
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-05-29,2.09999990463257
Assam,NER,26.7499809265137,94.216667175293,2019-05-29,19.5
Manipur,NER,24.7999706268311,93.9500198364258,2019-05-29,2.29999995231628
Meghalaya,NER,25.5704917907715,91.880012512207,2019-05-29,5
Mizoram,NER,23.7103996276855,92.7200164794922,2019-05-29,1.5
Nagaland,NER,25.6669979095459,94.116569519043,2019-05-29,2.09999990463257
Tripura,NER,23.8354034423828,91.2799987792969,2019-05-29,3.5
Punjab,NR,31.5199737548828,75.9800033569336,2019-05-30,66.9000015258789
Haryana,NR,28.4500064849854,77.0199890136719,2019-05-30,74.6999969482422
Rajasthan,NR,26.4499988555908,74.6399841308594,2019-05-30,127.900001525879
Delhi,NR,28.6699924468994,77.2300033569336,2019-05-30,44.0999984741211
UP,NR,27.5999813079834,78.0500030517578,2019-05-30,238.899993896484
Uttarakhand,NR,30.3204097747803,78.0500030517578,2019-05-30,18
HP,NR,31.100025177002,77.1665954589844,2019-05-30,12
J&K,NR,33.4500007629395,76.2399978637695,2019-05-30,43.2000007629395
Chandigarh,NR,30.7199974060059,76.7800064086914,2019-05-30,2.29999995231628
Chhattisgarh,WR,22.0904197692871,82.1599884033203,2019-05-30,73.4000015258789
Gujarat,WR,22.2586994171143,71.1923980712891,2019-05-30,207.5
MP,WR,21.3003902435303,76.1300201416016,2019-05-30,150.300003051758
Maharashtra,WR,19.2502326965332,73.1601715087891,2019-05-30,328
Goa,WR,15.4919967651367,73.818000793457,2019-05-30,6.90000009536743
DNH,WR,20.2665786743164,73.0166168212891,2019-05-30,2.20000004768372
Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-05-30,159.699996948242
Telangana,SR,18.1124000549316,79.0193023681641,2019-05-30,202.5
Karnataka,SR,12.5703811645508,76.9199981689453,2019-05-30,213.600006103516
Kerala,SR,8.90037250518799,76.5699920654297,2019-05-30,65.6999969482422
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-05-30,245.899993896484
Pondy,SR,11.9349937438965,79.8300018310547,2019-05-30,4.09999990463257
Bihar,ER,25.7854137420654,87.4799728393555,2019-05-30,73.3000030517578
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-05-30,23.2000007629395
Odisha,ER,19.8204288482666,85.900016784668,2019-05-30,82.6999969482422
West Bengal,ER,22.5803909301758,88.329948425293,2019-05-30,111.800003051758
Sikkim,ER,27.3333301544189,88.6166458129883,2019-05-30,1.29999995231628
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-05-30,2
Assam,NER,26.7499809265137,94.216667175293,2019-05-30,19.1000003814697
Manipur,NER,24.7999706268311,93.9500198364258,2019-05-30,2.5
Meghalaya,NER,25.5704917907715,91.880012512207,2019-05-30,4.69999980926514
